,Query,Cosine Similarity
10656,silent reflux,0.115528315
10657,fatigue management,0.11550987
10658,dvt prophylaxis,0.115505084
10659,geriatric,0.11549989
10660,blood test for cancer,0.11548053
10661,stuffed chicken thighs,0.11547805
10662,repetitive strain injury,0.11546743
10663,crps,0.115459405
10664,heart medications,0.11545052
10665,miscarriage awareness,0.11544854
10666,colonoscopy video,0.11541874
10667,antisocial disorder,0.115407795
10668,high thyroid,0.1153845
10669,humira,0.115371004
10670,signs of appendicitis,0.11535549
10671,alcohol and depression,0.11535418
10672,retinal migraine,0.115348235
10673,somatic pain,0.11532565
10674,smoking while breastfeeding,0.1152963
10675,how to get rid of anxiety,0.11526707
10676,tongue ulcer,0.11526319
10677,pitting edema,0.115259424
10678,muscle relaxers,0.11521331
10679,drug withdrawal symptoms,0.11520914
10680,ocd medication,0.11520496
10681,lactose intolerance diet,0.115193844
10682,nicotine,0.11519323
10683,lymph nodes in neck,0.11519252
10684,tongue pain,0.1151847
10685,meniscus pain,0.11517599
10686,vera ellen anorexia,0.1151611
10687,shoulder exercise,0.11514653
10688,what is strep,0.11513547
10689,cracked rib,0.115098305
10690,sharp stomach pain,0.115066305
10691,colon cleanse diet,0.11503724
10692,what are hiccups,0.11501116
10693,diaphragmatic breathing,0.11496847
10694,after effects,0.11494417
10695,squamous cell cancer,0.114943795
10696,lice symptoms,0.11493365
10697,caffeine headache,0.11490802
10698,exploding head syndrome,0.114900045
10699,tinitus,0.11488182
10700,hyperthermia,0.11486694
10701,sex to induce labor,0.11486432
10702,pictures of breast cancer,0.11484276
10703,knee replacement surgery recovery,0.11483754
10704,muscular dystrophy symptoms,0.114835724
10705,head injuries,0.11482167
10706,arm muscle pain,0.11478167
10707,breast tenderness before period,0.11476886
10708,implants,0.11474097
10709,gall stone symptoms,0.11473754
10710,pain au lait,0.11473092
10711,sense of smell,0.114719816
10712,tia stroke,0.114679374
10713,uterine,0.11466726
10714,blood clot symptoms,0.11465916
10715,baby temperature 38,0.114652544
10716,cardiac arrest,0.11464143
10717,sternum pain,0.114622764
10718,intramuscular injection sites,0.11460524
10719,for acne,0.11454696
10720,zinc deficiency symptoms,0.114544444
10721,left breast,0.114512086
10722,amphetamine psychosis,0.11449095
10723,erythromycin ointment,0.11448994
10724,autonomic dysfunction,0.114470296
10725,tummy time,0.11446159
10726,how to get rid of pimples fast,0.114455074
10727,vitamins for,0.11443187
10728,serum creatinine,0.114430994
10729,tendonitis in wrist,0.11442734
10730,nurse family partnership,0.11442607
10731,pain in back,0.114424825
10732,constant stomach pain,0.114421144
10733,ccg jobs,0.114420325
10734,heavy metal poisoning,0.114418775
10735,muscle stimulator,0.114401
10736,mirena pregnancy,0.11436614
10737,types of lung cancer,0.11434281
10738,potassium,0.114337474
10739,chromosome disorders,0.11432249
10740,rosacea cream,0.11431924
10741,colorectal cancer,0.11430588
10742,herbal sleep aids,0.11429116
10743,us surgeon general,0.1142744
10744,abdominal fat,0.11425325
10745,gynaecology,0.11423232
10746,wisdom teeth recovery,0.11422711
10747,protein s deficiency,0.11422414
10748,medication for anxiety,0.11422331
10749,girl having orgasm,0.11419693
10750,breast cancer prevention,0.114192925
10751,health safety and environment test,0.11418177
10752,fractured ribs,0.11413011
10753,diet and exercise,0.11409589
10754,codeine linctus,0.11408738
10755,virtual knee surgery,0.114081584
10756,herniated,0.11406407
10757,why do my farts smell so bad,0.1140562
10758,cortisone shot side effects,0.1140416
10759,the contraceptive implant,0.11402379
10760,pulmonary embolism,0.11402231
10761,how to stop itchy eyes,0.11400959
10762,symptoms of breast cancer,0.113975555
10763,small cell cancer,0.11396629
10764,sputum,0.11391609
10765,progesterone suppositories,0.11391571
10766,breast cancer shirts,0.11390657
10767,natural remedies for constipation,0.11388682
10768,side effects of prozac,0.113841824
10769,thyroid cancer,0.11381499
10770,genetics home reference,0.11378561
10771,venous,0.11375156
10772,cervical,0.11375066
10773,tension pneumothorax,0.11373957
10774,drug overdose,0.11373668
10775,thc pills,0.1137337
10776,ectopic pregnancies,0.11371868
10777,mid back pain,0.11371616
10778,pulmonary function tests,0.113704644
10779,farts smell,0.11369929
10780,dilated cardiomyopathy,0.11369172
10781,red bumps on tongue,0.11367255
10782,thyroid problems,0.113670655
10783,postpartum bleeding,0.11365339
10784,leg pain in children,0.11357857
10785,metastatic breast cancer,0.11357382
10786,foot doctor,0.1135736
10787,strawberry tongue,0.1135735
10788,no time to bleed,0.11356935
10789,pleurisy symptoms,0.11356032
10790,beconase,0.11356028
10791,reactive attachment disorder,0.11355421
10792,how to get rid of dandruff fast,0.11354119
10793,diet drugs,0.11353257
10794,find a dentist,0.11351935
10795,what is a spleen,0.11351628
10796,thyroid tumor,0.11351495
10797,hyperemesis,0.11351493
10798,surgical face masks,0.113511354
10799,dog urine,0.113492966
10800,signs of bladder infection,0.113469586
10801,breast cancer support,0.11345838
10802,types of leukemia,0.113453865
10803,symptoms of miscarriage,0.113442
10804,anxiety in children,0.113428
10805,sex addiction treatment,0.11339312
10806,strong urine smell,0.1133838
10807,drug costs,0.11335084
10808,abnormality,0.11332692
10809,cardiac,0.11332687
10810,rib cage pain,0.11331422
10811,gestational surrogacy,0.113300115
10812,pain in left side,0.11329557
10813,symptoms of menopause,0.11320807
10814,personal injury,0.11319322
10815,yoga for back pain,0.113184586
10816,milking prostate,0.11315659
10817,burns when i pee,0.11314649
10818,chest and back pain,0.11309668
10819,vitamin d overdose,0.11307231
10820,frontal lobe dementia,0.11307123
10821,progesterone,0.113061376
10822,reflux in babies,0.11305853
10823,vitamin b deficiency symptoms,0.113047056
10824,breast cancer awareness,0.113045625
10825,against stem cell research,0.113038525
10826,boil broccoli,0.113024555
10827,cracked skin,0.11302405
10828,i eat,0.11301129
10829,non small cell lung cancer,0.11298038
10830,lower right abdomen,0.11297372
10831,protein deficiency symptoms,0.112966366
10832,thyroid testing,0.11296354
10833,nursing personal statement,0.11294308
10834,tendonitis foot,0.11292735
10835,human stomach,0.11292129
10836,b12 benefits,0.11291201
10837,drug addiction,0.11289713
10838,menstrual blood clots,0.1128888
10839,health related fitness,0.11285619
10840,dog dandruff,0.11285549
10841,acupuncturist,0.11282776
10842,sleepiness,0.11281419
10843,my chest,0.11280497
10844,diaphragm,0.112802066
10845,anosmia symptoms,0.112795606
10846,clin,0.11278781
10847,magnesium supplements,0.11277868
10848,help syndrome,0.112778634
10849,statin drugs,0.11277816
10850,pregnancy induced hypertension,0.11277458
10851,early menopause symptoms,0.1127724
10852,opiate withdrawal,0.112767406
10853,cold quotes,0.11273864
10854,best weight loss supplements,0.112713255
10855,cornea transplant,0.11271134
10856,alcohol dementia,0.112708054
10857,cancer of the esophagus,0.1126767
10858,breast cancer types,0.1126718
10859,what is coq10,0.11266735
10860,retch,0.11264309
10861,gonorrhea symptoms in men,0.11263902
10862,diet for gout,0.11261157
10863,ringing in ear,0.11260936
10864,signs of autism in infants,0.112602234
10865,ear infection symptoms in adults,0.112582766
10866,side effects of clomid,0.112581626
10867,feet swelling,0.11254409
10868,stiff neck remedies,0.11251983
10869,how long loss of taste covid,0.11251487
10870,calming tablets for dogs,0.112498984
10871,larbert hospital,0.11249736
10872,temperature,0.11248127
10873,online pharmacy no prescription,0.112476006
10874,what is appendicitis,0.11246353
10875,pulmonary stenosis,0.112460375
10876,dry tongue,0.11243807
10877,sudafed side effects,0.11242698
10878,why does my eye keep twitching,0.112392694
10879,ibuprofen side effects,0.112383366
10880,herceptin,0.11236134
10881,scapular pain,0.112351485
10882,a tissue,0.11233667
10883,dry eye syndrome,0.11233047
10884,clinical commissioning,0.11230026
10885,extreme orgasms,0.1122904
10886,gallbladder problems,0.11228371
10887,gammy,0.11228164
10888,my farts,0.11224447
10889,bipolar disorder in children,0.1122397
10890,cervical cancer statistics,0.11223764
10891,do i have anxiety,0.11221997
10892,fallopian tube pregnancy,0.11221034
10893,small cell lung cancer,0.11219125
10894,signs of liver disease,0.112186365
10895,bleeding after birth,0.11218318
10896,cold in summer,0.11217935
10897,tongue problems,0.11217005
10898,chemist,0.11216785
10899,what is cortisol,0.11215194
10900,radiation therapist,0.112151116
10901,medications for anxiety,0.11214476
10902,stenosis,0.112114176
10903,flatulence causes,0.112106696
10904,genetic testing,0.112105876
10905,femur anatomy,0.11210075
10906,best weight loss pill,0.112099275
10907,social anxiety support,0.11209248
10908,dry eyes,0.112072624
10909,neck muscles,0.11206298
10910,drug education,0.11203379
10911,copd prognosis,0.1120311
10912,signs of stomach cancer,0.112010375
10913,overweight children,0.11200525
10914,gangrene,0.111998215
10915,blisters on tongue,0.11199658
10916,alcoholism treatment,0.11198359
10917,how to treat blisters,0.111979686
10918,itchy vaginal area,0.11197119
10919,sacrum pain,0.11195694
10920,post abortion syndrome,0.11195089
10921,speech and language therapy,0.111937076
10922,right upper quadrant pain,0.11192009
10923,heart transplant,0.111893296
10924,sleeping pills,0.11186729
10925,dizziness when standing up,0.11186095
10926,medical transcription,0.1118194
10927,back pain symptoms,0.11180491
10928,causes of dizziness,0.11179601
10929,sertraline weight,0.1117737
10930,signs of dementia,0.111771025
10931,thyroid tests,0.11175944
10932,malling health,0.11175904
10933,lung cancer prognosis,0.111719385
10934,liquid diet,0.1117188
10935,natural anxiety relief,0.11171794
10936,leg ulcers,0.11171137
10937,liver problem symptoms,0.111696124
10938,red bumps on legs,0.11167419
10939,histology,0.1116654
10940,eat bananas,0.11163419
10941,diabetic food,0.11159739
10942,health benefits of green tea,0.11158375
10943,tetanus booster,0.11157572
10944,excessive sweating,0.11156668
10945,how to get rid of garlic breath,0.11155241
10946,childhood obesity,0.11150984
10947,ectopic pregnancy symptoms,0.11150667
10948,wrist pain,0.1114973
10949,ptsd medication,0.11148736
10950,british nutrition foundation,0.11144945
10951,restless leg syndrom,0.111446515
10952,vitamins and supplements,0.111427054
10953,protein in urine during pregnancy,0.11142108
10954,physio,0.111406475
10955,elderly abuse,0.11138858
10956,sprained wrist,0.1113816
10957,breastfeeding and alcohol,0.111380644
10958,foot pain ball of foot,0.1113741
10959,what is serotonin,0.11135946
10960,nutritionist,0.11133725
10961,intercostal neuralgia,0.111324035
10962,best birth control pill,0.11131512
10963,vaginal pimples,0.11129681
10964,how cold,0.111294664
10965,earache remedy,0.11128514
10966,doctor who hide,0.11128315
10967,treatment for anxiety,0.11127904
10968,causes of diabetes,0.11126239
10969,research of,0.111238584
10970,what causes ear infections,0.111237615
10971,given imaging,0.11123554
10972,neuropathic pain,0.111205496
10973,famous people with bipolar disorder,0.11120151
10974,temp 38,0.111180745
10975,10 week ultrasound,0.11117652
10976,exertion,0.11117326
10977,serato itch,0.1111691
10978,cartilage in knee,0.11114122
10979,oasis dental,0.11112428
10980,strained muscle,0.11109464
10981,what is pancreatitis,0.11109162
10982,fat necrosis,0.1110849
10983,eye hemorrhage,0.111083105
10984,concave chest,0.11106559
10985,marijuana cancer,0.111025095
10986,buscopan,0.111023374
10987,ivf procedure,0.110995665
10988,premature menopause,0.11098606
10989,early miscarriage symptoms,0.11097552
10990,causes of autism,0.11097523
10991,gastroscopy,0.11097416
10992,blood in the urine,0.11096677
10993,symptoms of preeclampsia,0.1109468
10994,anorexia stories,0.11090818
10995,thyroid problem,0.110842966
10996,after birth abortion,0.11084076
10997,causes of depression,0.11083346
10998,blood pressure medicine,0.11083032
10999,itchy ears,0.11076805
11000,synthetic urine,0.110760726
11001,what is acetaminophen,0.11075239
11002,how to get rid of blisters,0.11074945
11003,stop bleeding,0.11074027
11004,opd,0.1107345
11005,varicose vein,0.11072435
11006,food poison symptoms,0.11072391
11007,multiple system atrophy,0.11072265
11008,mri brain,0.11072202
11009,pain in left,0.1107168
11010,tinnitus symptoms,0.110694915
11011,vitamin k2,0.11069055
11012,magnesium deficiency,0.11068801
11013,physiatrist,0.1106765
11014,tommy john surgery,0.11065021
11015,green tea caffeine,0.11063274
11016,pain in shoulder,0.110628985
11017,testicle cancer,0.11060813
11018,fenugreek side effects,0.110604614
11019,heparin side effects,0.11060115
11020,turmeric side effects,0.11056903
11021,brain tumor symptoms,0.1105624
11022,do you bleed,0.11055825
11023,systemic vascular resistance,0.1105533
11024,shoulder exam,0.110545
11025,how to cure hemorrhoids,0.11053394
11026,xanax effects,0.11053355
11027,loss of appetite,0.11052418
11028,postmenopausal bleeding,0.11052091
11029,translational research,0.110515065
11030,gastric band,0.11049944
11031,low vitamin d symptoms,0.11048806
11032,sexual addiction,0.110477924
11033,research centre,0.110468216
11034,omeprazole magnesium,0.11044615
11035,symptoms of cervical cancer,0.11043931
11036,emphysema life expectancy,0.11043196
11037,wisdom tooth extraction,0.11042823
11038,sciatica pregnancy,0.11042037
11039,nettle tea,0.11038459
11040,too much potassium,0.11036289
11041,cloudy urine causes,0.11035305
11042,saliva drug test,0.11032293
11043,caffeine in,0.110305905
11044,tramadol medication,0.110297546
11045,glaucoma treatment,0.11028613
11046,iud pregnancy,0.11028603
11047,nerves,0.11025648
11048,autonomic neuropathy,0.11025487
11049,specialist uk,0.110253446
11050,dialysis machine,0.110249825
11051,itchy scalp,0.11023914
11052,tooth pain,0.11023751
11053,pain in right side,0.11023544
11054,ink poisoning,0.1102238
11055,symptoms of a miscarriage,0.11019971
11056,lemsip ingredients,0.11017075
11057,gallbladder issues,0.110153526
11058,cancer survival,0.11013193
11059,heart attack symptons,0.11012523
11060,who,0.11011966
11061,nursing ethics,0.11011289
11062,sleeplessness,0.11009075
11063,snoring,0.110089645
11064,lorazepam drug,0.11008279
11065,vaginal surgery,0.11007797
11066,cervical cap,0.11004384
11067,compartment syndrome symptoms,0.110008106
11068,iron tablets,0.10999405
11069,vicodin side effects,0.10998369
11070,weight loss supplements,0.10997203
11071,left shoulder pain,0.109968826
11072,post traumatic stress,0.10995634
11073,end stage liver disease,0.10994993
11074,red light therapy,0.10994827
11075,compulsive disorder,0.109941445
11076,ulcer medication,0.10993882
11077,symptoms ovarian cancer,0.10993606
11078,causes of headaches,0.10988951
11079,cream for heat rash,0.10988871
11080,quinine side effects,0.10986513
11081,mask for acne,0.109863326
11082,aortic,0.10986214
11083,osteopathic medicine,0.10985899
11084,sweats,0.10985338
11085,heart attack symtoms,0.10982132
11086,corneal dystrophy,0.109820336
11087,tension headache causes,0.1098198
11088,colonoscopy preparation,0.109813385
11089,fasting blood,0.109798364
11090,tired eyes,0.10978933
11091,what causes panic attacks,0.10974227
11092,iud removal,0.10973816
