,Query,Cosine Similarity
8053,signs of stomach cancer,0.1897339
8054,cortisone shot,0.18965873
8055,postpartum,0.18965106
8056,liver symptoms,0.1896265
8057,incubation period for chickenpox,0.18955477
8058,coping with anxiety,0.18952352
8059,neonatal nurse,0.18951999
8060,bnf,0.1895011
8061,syphillis,0.1894851
8062,ice pick headaches,0.18947777
8063,eczema symptoms,0.18946198
8064,vets,0.18946168
8065,itchy skin,0.18943268
8066,chest hurts when i cough,0.18941943
8067,what is irritable bowel syndrome,0.18941125
8068,medical logos,0.18937261
8069,marijuana cancer,0.18936285
8070,aspergers in adults,0.18934497
8071,a chest,0.18932904
8072,dr young,0.18929198
8073,cirrhosis of the liver symptoms,0.18926913
8074,lesbian doctor,0.18925634
8075,red blotches on face,0.18923737
8076,effects of drugs,0.18921962
8077,best tablets,0.1892114
8078,clinical chemistry,0.18920712
8079,metastatic lung cancer,0.1891778
8080,blood platelets,0.18917748
8081,stiff,0.18914786
8082,stemi,0.18913645
8083,dopamine deficiency,0.18905658
8084,yeast infection medication,0.1890389
8085,watermelon stomach,0.18902722
8086,yeast infection in men,0.18902531
8087,codine,0.1890253
8088,uti in dogs,0.18897966
8089,quotes on depression,0.18897721
8090,cns,0.18896088
8091,sharp stabbing pain,0.18895522
8092,honey health benefits,0.18893752
8093,worms in dog poop,0.18893537
8094,amoxicillin side effects,0.18893513
8095,pulmonary system,0.18888113
8096,fragile x syndrome symptoms,0.18885595
8097,foot and mouth disease in children,0.18883312
8098,gallbladder cancer,0.18879583
8099,shoulder pain,0.18875295
8100,symptoms of heart disease,0.1887396
8101,burnt tongue,0.18867892
8102,royal college of nursing,0.18865658
8103,overcoming anxiety,0.18864982
8104,burning mouth syndrome,0.18864968
8105,piriton for chickenpox,0.18856886
8106,waking up with headache,0.18854716
8107,an appendix,0.1885452
8108,honey for acne,0.18854244
8109,bowel resection,0.18849295
8110,lupus anticoagulant,0.18849245
8111,symptoms of bowel obstruction,0.18848361
8112,cold sore on lip,0.1884633
8113,symptoms of colon cancer in men,0.18845364
8114,budd chiari syndrome,0.18842733
8115,bad chest,0.1883999
8116,mmr scare,0.1883933
8117,how to cure bad breath,0.1883824
8118,breathe right,0.18836892
8119,grady memorial hospital,0.18834373
8120,cancer lyrics,0.18834364
8121,celiac artery,0.18833888
8122,fatigue after eating,0.18832144
8123,abdominal hernia,0.18832006
8124,avocado health,0.1882908
8125,numbness in,0.18826422
8126,yeast infection in women,0.18823454
8127,dog peeing blood,0.18819988
8128,thyroid problems,0.18817452
8129,vitamin b12 deficiency,0.18813169
8130,exploding head syndrome,0.18813036
8131,signs of dementia,0.1881205
8132,tract,0.18811813
8133,cramp relief,0.1881029
8134,pictures of skin rashes,0.18809931
8135,what are herpes,0.18808919
8136,nursing quotes,0.18808463
8137,irritable bowel syndrome treatment,0.18807995
8138,thigh pain,0.1880513
8139,vagina smell,0.18804416
8140,education,0.1880192
8141,swollen taste bud,0.1880157
8142,what is type 1 diabetes,0.1879843
8143,h1n1,0.18792984
8144,h pylori bacteria,0.18783091
8145,hca,0.18782863
8146,how to clear a stuffy nose,0.18782735
8147,raynauds,0.18781924
8148,earaches,0.18780655
8149,social prescribing,0.18780355
8150,marfan syndrome symptoms,0.18777469
8151,home remedies for dry cough,0.18776663
8152,repair clinic,0.18776052
8153,national cancer society,0.18775809
8154,diclofenac,0.18775332
8155,anosmia,0.1877472
8156,whooping,0.18774052
8157,iron deficiency,0.18772924
8158,back of knee pain,0.18769583
8159,nurse jackie season 2,0.18768322
8160,loss of sense of smell,0.18766724
8161,a tissue,0.18766093
8162,sulphur burps,0.18765458
8163,itchy hands,0.18765341
8164,cortisone,0.18762457
8165,social anxiety,0.18757279
8166,symptoms of hiv in men,0.18757007
8167,symptoms of ms in women,0.18749423
8168,emetophobia,0.1874648
8169,emory university hospital,0.18743987
8170,symtoms of pregnancy,0.1874391
8171,hand foot and mouth disease in adults,0.18743384
8172,increased vaginal discharge,0.18741018
8173,intramuscular,0.18740124
8174,elderly,0.18739733
8175,oncology nursing,0.18738405
8176,alcohol and depression,0.18738398
8177,what is the treatment,0.18737006
8178,sailor kissing nurse,0.18735181
8179,gallbladder flush,0.18735105
8180,hpv cervical cancer,0.18732704
8181,excruciating,0.18731838
8182,stomach aneurysm,0.18723547
8183,diabetic gastroparesis,0.18723345
8184,early onset dementia,0.18721016
8185,h pylori symptoms,0.18720755
8186,autism diet,0.18719919
8187,squirting orgasm,0.18716887
8188,bipolar medications,0.1871673
8189,signs of yeast infection,0.18716708
8190,tmj pain,0.18716618
8191,tendonitis symptoms,0.18715663
8192,stemcell,0.1871447
8193,upset stomach after eating,0.18714029
8194,harm reduction,0.18713242
8195,symptoms of lactose intolerance,0.1871101
8196,lack of vitamin d,0.1871081
8197,hernias,0.18710552
8198,running in the cold,0.18709224
8199,national childbirth,0.18708695
8200,medication dictionary,0.18707487
8201,thyroid tumor,0.18707073
8202,plaque psoriasis,0.18705589
8203,neonatal,0.18705246
8204,ear infection in adults,0.18705043
8205,sinus pressure relief,0.18704282
8206,my head hurts,0.18704167
8207,antihistamine when pregnant,0.18702364
8208,creamy orgasm,0.18698803
8209,sun rash,0.186968
8210,constant stomach pain,0.18690771
8211,symptoms of worms in dogs,0.18690494
8212,symptoms of tmj,0.18690035
8213,cold packs,0.18686423
8214,group b strep pregnancy,0.1868622
8215,polycystic kidney,0.18683718
8216,rash on buttocks,0.186819
8217,numb tongue,0.18680575
8218,under active thyroid,0.18679689
8219,waking up with headaches,0.18675256
8220,fentanyl,0.18674417
8221,rash on feet,0.18674293
8222,inhaled corticosteroids,0.18673494
8223,bloating after eating,0.18673483
8224,ankylosing spondylitis symptoms,0.18672378
8225,my nhs number,0.18668942
8226,cold house,0.18667147
8227,abcess tooth,0.18663234
8228,amoxicillin and alcohol,0.18662953
8229,flail chest,0.18661597
8230,a risk assessment,0.18661377
8231,nursing school,0.18656784
8232,childhood anxiety,0.18653995
8233,for back pain,0.18652932
8234,cranberry juice uti,0.18652035
8235,lungs hurt,0.18651661
8236,autism spectrum disorders,0.18649526
8237,cerebral edema,0.18649226
8238,stinging nettle rash,0.18645817
8239,burning eyes,0.18644443
8240,home remedies for asthma,0.18641074
8241,low vitamin,0.18640715
8242,implanon pregnancy,0.18638483
8243,lung nodule,0.18638088
8244,excessive belching,0.18636733
8245,corsodyl,0.18635719
8246,dentist office,0.18635659
8247,peacocks medical group,0.18634433
8248,urinary tract,0.18634069
8249,nurse jackie season 3,0.18630372
8250,medical abortion,0.18629721
8251,pfizer,0.18629691
8252,american psychiatric association,0.18629454
8253,congenital,0.18629342
8254,gifts for cancer patients,0.18627593
8255,overdose paracetamol,0.18627152
8256,bedridden,0.18625425
8257,blood in stool causes,0.18624097
8258,camembert when pregnant,0.18622738
8259,pregnancy test,0.1862181
8260,too much calcium,0.18620476
8261,lymphoma survival rate,0.18620318
8262,cream for chicken pox,0.18620306
8263,cramping after period,0.18620221
8264,uti symptoms in women,0.18619503
8265,treatment resistant depression,0.18617246
8266,medical education,0.18613945
8267,student doctor,0.186129
8268,smelly vaginal discharge,0.1860851
8269,symptoms of herpes in women,0.1860786
8270,tongue swelling,0.1860534
8271,love doctor,0.18604998
8272,brain atrophy,0.18604039
8273,flatulence,0.18601508
8274,blood test nhs,0.186008
8275,narcolepsy,0.18599482
8276,inner knee pain,0.18597397
8277,gabapentin,0.18597043
8278,stuffy,0.1859645
8279,motrin,0.18592718
8280,endocrine,0.18591541
8281,pollen count london,0.18589917
8282,drug identification,0.18589859
8283,holistic nursing,0.185885
8284,medicine and science in sports and exercise,0.1858848
8285,fake urine,0.18587206
8286,oral surgeons,0.18585862
8287,how to get rid of a chest infection,0.18584517
8288,lucky vitamin,0.1858301
8289,avascular necrosis,0.18582933
8290,sexy nurses,0.18579543
8291,alcohol dementia,0.18579218
8292,uncooked,0.18579115
8293,treatment for strep throat,0.18575661
8294,symptoms of genital herpes,0.18574642
8295,ear infections in adults,0.18574446
8296,test for bowel cancer,0.18571258
8297,what are shingles,0.18568236
8298,humira,0.18567091
8299,malignant tumor,0.18563876
8300,nervous breakdown symptoms,0.18558523
8301,coccyx,0.18558273
8302,headache side of head,0.18554622
8303,laryngeal mask airway,0.18552038
8304,food poisioning,0.18551537
8305,is syphilis curable,0.18547186
8306,safe during pregnancy,0.18540402
8307,what causes depression,0.18532419
8308,can dogs get hayfever,0.18530554
8309,medically induced coma,0.18528223
8310,remedies for dry cough,0.18528092
8311,anticoagulants,0.18527064
8312,joint pain and fatigue,0.18525763
8313,gassy foods,0.18525276
8314,common knee injuries,0.18521154
8315,platelet aggregation,0.18518747
8316,fake doctors notes,0.18518469
8317,personal injury,0.18516645
8318,my chest,0.18513986
8319,ludwigs angina,0.18513353
8320,borborygmus,0.18512352
8321,pmdd symptoms,0.18511432
8322,how long do chicken pox last,0.18508422
8323,obama healthcare plan,0.18507811
8324,single payer health care,0.18505628
8325,lung capacity,0.18500984
8326,pulsing,0.18500772
8327,insanity diet,0.18498248
8328,adult nursing,0.18497545
8329,shoulder muscles,0.1849597
8330,vitamin deficiencies,0.18495491
8331,healthy liver,0.1849339
8332,expressive language disorder,0.18493095
8333,thyroid gland,0.18491891
8334,bear gall bladder,0.18490982
8335,community treatment order,0.1848948
8336,glutamine side effects,0.18488735
8337,icon clinical research,0.18488337
8338,pysch,0.18486524
8339,tooth brush,0.18480462
8340,pulmonary circulation,0.1847868
8341,disability,0.18478344
8342,leukemia prognosis,0.1847403
8343,kidney international,0.18473847
8344,glucose levels,0.18472853
8345,post acute withdrawal syndrome,0.18471868
8346,probiotic side effects,0.18471345
8347,hypothyroid,0.18469696
8348,foot disorders,0.18468042
8349,embolism,0.18466826
8350,thyroid glands,0.1846559
8351,dermatologist,0.18457823
8352,functional medicine,0.18451124
8353,bonjela,0.18450907
8354,cold sores on lips,0.18448591
8355,american cancer society,0.184484
8356,fatigue meaning,0.18446332
8357,how to get rid of a cold sore,0.18446085
8358,polycystic kidney disease,0.18445861
8359,kidney disease symptoms,0.18445176
8360,how to prevent diabetes,0.18442053
8361,how do you know if you have a chest infection,0.18439491
8362,contractions,0.18439269
8363,aleve,0.18438092
8364,amitriptyline,0.18437518
8365,treatment for depression,0.18436208
8366,karen carpenter anorexia,0.1843536
8367,platelet donation,0.18434992
8368,polycystic liver disease,0.18433504
8369,lymphoma treatment,0.18429723
8370,nhs choices,0.18428215
8371,symptoms of b12 deficiency,0.18427566
8372,how to stop coughing at night,0.18424594
8373,american college of sports medicine,0.18424037
8374,vitamin b6 deficiency,0.1842395
8375,ibuprofen for headache,0.18421811
8376,cluster headache treatment,0.18420695
8377,lung cancer statistics,0.18417399
8378,over the counter uti medicine,0.18416837
8379,presbyterian hospital,0.1841539
8380,early signs of bowel cancer,0.18415076
8381,bruised bone,0.18412074
8382,pocket nurse,0.18409416
8383,graves disease symptoms,0.18407926
8384,lower abdominal,0.18407282
8385,polycystic ovarian,0.1840701
8386,ruptured spleen symptoms,0.18405882
8387,computer doctor,0.18401293
8388,sprain vs strain,0.18399861
8389,distended,0.183992
8390,fluid in ears,0.18396764
8391,symptoms of hpv,0.18396446
8392,nearest hospital,0.183954
8393,signs of diabetes in men,0.1839397
8394,pollen levels,0.18393572
8395,remission definition,0.1839298
8396,tetanus shots,0.18391854
8397,how to reduce bloating,0.18385556
8398,pain eyes,0.18383856
8399,angina symptoms,0.18381846
8400,saline solution,0.18374695
8401,why am i dizzy,0.1837276
8402,medical colleges,0.1837239
8403,how to get rid of a dry cough,0.18372136
8404,strained muscle,0.18370229
8405,thyroid eye disease,0.18368557
8406,breast cancer symbol,0.18367842
8407,edema legs,0.18366857
8408,infusion therapy,0.18365557
8409,doctor who ice warriors,0.18364775
8410,surgical,0.18362623
8411,cvs minute clinic,0.18362275
8412,watch nurse jackie,0.18360467
8413,surgical nurse,0.1836037
8414,treatment for ringworm,0.18356788
8415,house dental,0.18356787
8416,fluid in ear,0.18356259
8417,dog constipation,0.1835531
8418,what causes green poop,0.18355197
8419,head and neck cancer,0.18355045
8420,how to get rid of a rash,0.18353744
8421,lung anatomy,0.1835199
8422,anatomy of the throat,0.18350059
8423,pressure points for headache,0.18347496
8424,burning in stomach,0.18343964
8425,neurotoxins,0.18341671
8426,leaky gut syndrome,0.18337739
8427,nursing theory,0.18337443
8428,co codamol for headache,0.18335783
8429,pharmacist,0.18335293
8430,high thyroid,0.18334544
8431,primary lateral sclerosis,0.18328434
8432,fibromyalgia treatment,0.18324682
8433,knee muscle pain,0.18315221
8434,radiation poisoning,0.1831432
8435,symptoms of lupus in women,0.18314032
8436,loss of smell,0.1831235
8437,drug addiction,0.18311408
8438,how to get rid of a headache fast,0.18303376
8439,how to get rid of bloating,0.18302828
8440,bruise,0.18301919
8441,diet for diverticulitis,0.18301478
8442,causes of uti,0.18300712
8443,anesthesia,0.18297514
8444,gastric reflux,0.18296142
8445,sleep disorder,0.18292642
8446,ibuprofen alcohol,0.18291016
8447,vaginal smell,0.18289046
8448,drug detox,0.18288383
8449,lyme disease treatment,0.18287607
8450,how to clear sinuses,0.18283223
8451,vaginal atrophy,0.18282343
8452,difficulty swallowing,0.18281932
8453,stomach anatomy,0.1828079
8454,body wash,0.18280146
8455,scalp sores,0.18276165
8456,thyroid scan,0.18275124
8457,what is a migraine,0.18270399
8458,lyrica drug,0.18267459
8459,biomedical research,0.1826705
8460,prozac weight loss,0.18265097
8461,cold burn,0.18264578
8462,treating conjunctivitis,0.18261832
8463,journal of the national cancer institute,0.18258858
8464,stoma,0.18257323
8465,kidney damage,0.1825577
8466,root canal symptoms,0.1825488
8467,causes of fatigue,0.18252365
8468,numb hands,0.18250766
8469,cancer of the esophagus,0.18250099
8470,genital herpies,0.18247029
8471,hemoglobin a1c,0.18244317
8472,what causes jaundice,0.18243355
8473,diazepam valium,0.18242428
8474,nhs job,0.18241857
8475,laboratory tests,0.18240242
8476,symptoms of herpes in men,0.18240106
8477,ibuprofen gel,0.18237826
8478,neck and shoulder pain,0.18233886
8479,symptoms of appendicitis,0.18233103
8480,heart attack symtoms,0.18233082
8481,prophylaxis,0.18232742
8482,online therapy,0.18231185
8483,how to get rid of a sore throat,0.1823093
8484,orthopaedic,0.18227066
8485,symptoms of lung cancer,0.18226285
8486,cancer symptoms in women,0.18225095
8487,oral glucose tolerance test,0.18224676
8488,benign tumors,0.18224324
8489,glucose tablets,0.18223488
8490,mmr jab,0.18223143
8491,thyroid problem,0.18219738
8492,skin clinic,0.18219578
8493,my cupcake addiction,0.1821926
8494,itchy skin rash,0.18217906
8495,what are the symptoms of diabetes,0.18216725
8496,repetitive strain injury,0.18214765
8497,esophageal reflux,0.18214154
8498,my temperature is 39,0.18213978
8499,negligence,0.18212292
8500,how long does a runny nose last,0.1821171
8501,emphysema symptoms,0.1821052
8502,itchy penis,0.18209673
8503,transfusion reaction,0.18209049
8504,how to stop hiccups,0.18207356
8505,ice pick headache,0.182073
8506,chinese herbal medicine,0.18207178
8507,yeast infection on penis,0.18205735
8508,drinking urine,0.18203977
8509,antisocial disorder,0.18199192
8510,geriatric,0.18197426
8511,appendicitis symptoms in adults,0.18196943
8512,small cell cancer,0.18194205
8513,teenage obesity,0.18191963
8514,joint pain,0.18188591
8515,testicle cancer,0.1818786
8516,nose job before and after,0.18185861
8517,symptoms of food poisoning,0.18184444
8518,medicines management,0.18183592
8519,what is yeast infection,0.18178487
8520,disorientated,0.1817797
8521,eye strain symptoms,0.18176553
8522,ablation,0.1817646
8523,piriton syrup,0.1817601
8524,arrowe park hospital,0.18174902
8525,frozen shoulder syndrome,0.1817101
8526,what is chlamydia,0.18170476
8527,throbbing,0.1816843
8528,human cells,0.18167767
8529,what causes a headache,0.18167475
