,Query,Cosine Similarity
9605,what is cancer,0.11981053
9606,lack of taste,0.11979214
9607,anorexia pictures,0.11978428
9608,ear infection treatment,0.119732566
9609,what causes pancreatitis,0.119706005
9610,antibiotics alcohol,0.11970432
9611,pulmonary valve,0.11967462
9612,breast cancer logo,0.11966707
9613,poison ivy symptoms,0.11966189
9614,sore throat home remedies,0.1196273
9615,migraine prevention,0.119622506
9616,treat a stye,0.11961697
9617,types of cancers,0.11960304
9618,how do you know if you have a chest infection,0.119590506
9619,list of mental disorders,0.11958734
9620,teens health,0.119578436
9621,bladder problems,0.11956476
9622,natural cold remedies,0.1195412
9623,liver transplant,0.119525656
9624,my eyes hurt,0.11949836
9625,seizures,0.11947067
9626,bleeding from rectum,0.11945866
9627,bee sting treatment,0.119457535
9628,forearm pain,0.11942849
9629,inhaler,0.119412415
9630,medication side effects,0.11938905
9631,stress incontinence,0.119353965
9632,stomach diagram,0.11933706
9633,treat conjunctivitis,0.11929873
9634,implantation pain,0.11926784
9635,schein dental,0.119266815
9636,environmental health,0.11924263
9637,signs of ear infection,0.1192406
9638,braxton hicks symptoms,0.11920664
9639,ibuprofen for sore throat,0.11919962
9640,elbow pain,0.11919611
9641,nhs dentist,0.11918526
9642,what is polio,0.119178295
9643,gastric band,0.11913091
9644,heart pains,0.119123355
9645,mhra,0.11910582
9646,signs of dehydration in children,0.11909479
9647,ankylosing spondylitis,0.11906974
9648,vitamin world,0.119059846
9649,copd medications,0.119056776
9650,what is herpes,0.119029745
9651,excessive belching,0.11902457
9652,eastern medicine,0.1190169
9653,sprain vs strain,0.11900314
9654,types of pain,0.11898845
9655,boots hayfever,0.11897614
9656,home remedies for dry cough,0.11896615
9657,tooth out,0.11896106
9658,scleroderma symptoms,0.11891219
9659,renal cancer,0.11891052
9660,treatment for strep throat,0.11889364
9661,uti remedies,0.11881706
9662,knee braces,0.118800275
9663,drugs uk,0.11879806
9664,skin lesion,0.11877917
9665,sickle cell anemia symptoms,0.118755594
9666,lung doctor,0.118738666
9667,for dental,0.11872419
9668,causes of eczema,0.118683726
9669,pictures of psoriasis,0.11867455
9670,co codamol,0.11866538
9671,human body organs,0.11862743
9672,medical definition,0.1186274
9673,can ibuprofen,0.11859627
9674,phlegmy,0.11859455
9675,cavities,0.11857126
9676,lower back and hip pain,0.11857067
9677,grady memorial hospital,0.11857057
9678,symptoms of liver disease,0.118564785
9679,night leg cramps,0.11855486
9680,implant birth control,0.11853818
9681,vitamin e deficiency,0.11852755
9682,language therapy,0.11851655
9683,chiropractor,0.11848775
9684,mouth cancer symptoms,0.118472815
9685,implant,0.1184048
9686,too much sodium,0.1184033
9687,vitamin e,0.11838834
9688,probiotics side effects,0.118387595
9689,pain in bum,0.11838508
9690,what causes cold sores,0.11836444
9691,derby hospital,0.11835666
9692,medical economics,0.118329644
9693,what to do for a sore throat,0.118313566
9694,symptoms of ra,0.118287
9695,normal tonsils,0.1182862
9696,chemo drugs,0.11828466
9697,vitamin c overdose,0.11827445
9698,heal pain,0.11826349
9699,thyroid glands,0.11825964
9700,what is psychosis,0.11825762
9701,drug identification,0.11819128
9702,pain on right side,0.118186675
9703,lower right side pain,0.118185714
9704,bi polar disorder,0.118185304
9705,synovial cyst,0.11818035
9706,platelet transfusion,0.118168026
9707,bad dandruff,0.11816643
9708,sleep hygiene,0.118133545
9709,how to get rid of a sore throat fast,0.11810912
9710,sociopathic symptoms,0.11807287
9711,low white blood cell count causes,0.118057206
9712,appetite loss,0.11805547
9713,chest discomfort,0.118039906
9714,stop bleeding,0.11797685
9715,calcification in breast,0.11796217
9716,what to do for constipation,0.11793171
9717,haloperidol,0.11792408
9718,symptoms of panic attacks,0.11789952
9719,personal injury,0.11789015
9720,how to get rid of yeast infection,0.11785579
9721,gallstones treatment,0.11783982
9722,adhd,0.11782412
9723,toddler temperature 40,0.1178083
9724,sebaceous cyst,0.11777893
9725,dialysis fistula,0.117734894
9726,multiple sclerosis society,0.11773142
9727,dioralyte,0.1177256
9728,how to get rid of a dry cough,0.11772008
9729,dermatologist,0.11771547
9730,health disparities,0.11769882
9731,how to get rid of cramps,0.117674865
9732,stemi,0.117666885
9733,oral glucose tolerance test,0.11765878
9734,sex therapy,0.117646486
9735,tia stroke,0.117637575
9736,crime and disorder,0.11761455
9737,cancer cures,0.11760309
9738,mthfr mutation,0.11755298
9739,tight chest,0.11754714
9740,gastroscopy,0.11754577
9741,dental care,0.117524914
9742,best drink for sore throat,0.11752213
9743,reverse sneezing in dogs,0.1174862
9744,health games,0.11748352
9745,doctor patient confidentiality,0.11747618
9746,thyroid test results,0.117461056
9747,neck strain,0.117374554
9748,timing contractions,0.117367126
9749,hyperventilation syndrome,0.117348775
9750,computer vision syndrome,0.11733449
9751,quotes about cancer,0.1173286
9752,research and development,0.11731032
9753,root canal symptoms,0.11728598
9754,what causes damp,0.117260635
9755,bleed on brain,0.11723822
9756,ancient egyptian medicine,0.11721773
9757,urine therapy,0.11720921
9758,carbon monoxide poisoning symptoms,0.11717882
9759,growth hormone,0.117160104
9760,healthcare industry,0.11715407
9761,implantation symptoms,0.11713382
9762,paracetamol for headache,0.117076434
9763,cancer of the esophagus,0.11701755
9764,dog urine,0.11701436
9765,alli tablets,0.116990924
9766,hard boiled egg calories,0.11698413
9767,sweat stains,0.116963014
9768,breast cancer bracelet,0.11696297
9769,what is als disease,0.1169242
9770,temp 39,0.116900064
9771,clinical research associate,0.11689662
9772,psychiatric times,0.116896234
9773,sense of smell,0.116879545
9774,cancer definition,0.116851784
9775,concussion sleep,0.11684463
9776,migraine headache symptoms,0.11684412
9777,a1c blood test,0.11682275
9778,ketamine drug,0.116796896
9779,how to get rid of a yeast infection,0.11679551
9780,causes of leukemia,0.11679353
9781,blood transfusion,0.116720974
9782,breast cancer survivors,0.11671972
9783,knee pain symptoms,0.11670102
9784,left side back pain,0.11668589
9785,prescription insurance,0.116679974
9786,bed bug bites treatment,0.11667737
9787,shingles photos,0.116643734
9788,can you take ibuprofen with paracetamol,0.11664067
9789,spinal headache,0.116625026
9790,sewage treatment,0.11660674
9791,symptoms of liver problems,0.11659694
9792,throbbing pain,0.11658214
9793,how to relieve stress,0.11658079
9794,symptoms of carbon monoxide poisoning,0.116565764
9795,nhs mail login,0.11656051
9796,six physio,0.11653827
9797,vocal cord paralysis,0.116524816
9798,leg muscle,0.116519734
9799,cardiac arrhythmia,0.11651132
9800,symptoms of hypothyroidism in women,0.11647114
9801,side effects of antibiotics,0.11642924
9802,breast cancer research foundation,0.116414785
9803,lung cancer pictures,0.11640018
9804,an appendix,0.11633481
9805,thigh pain,0.116324216
9806,gout relief,0.11632264
9807,stomach aneurysm,0.11631931
9808,hernias,0.11631877
9809,how to soothe a sore throat,0.116312325
9810,ptsd in children,0.11630485
9811,lack taste,0.11627404
9812,dental clinic,0.116273984
9813,eye injury,0.1162641
9814,carotid sinus,0.11624753
9815,vibrant health,0.11623974
9816,achy joints,0.11623132
9817,thyroid conditions,0.116202176
9818,pulmonary system,0.11615649
9819,sarcoidosis treatment,0.11614452
9820,bad teeth,0.116115555
9821,cutaneous,0.1160984
9822,cardiac cath,0.116098225
9823,pain quotidien,0.11607961
9824,summer cold,0.11606872
9825,stemcell,0.116051726
9826,viagra no prescription,0.116035424
9827,otc drugs,0.11602333
9828,painkillers,0.11601341
9829,tunbridge wells hospital,0.11600904
9830,dentist uk,0.11600003
9831,specialist,0.11597614
9832,burning in chest,0.1159561
9833,hill medical,0.11594709
9834,kill cancer,0.115918525
9835,sinus tarsi syndrome,0.11590295
9836,drug interaction,0.1158823
9837,cluster headaches symptoms,0.11587547
9838,medical colleges,0.11586915
9839,skin cancers,0.11582828
9840,nebulizer machine,0.115784384
9841,thyroid hormone,0.115771934
9842,what causes gout,0.11576724
9843,hurts to swallow,0.11576629
9844,gonorrhea symptoms in men,0.11574462
9845,sudden cardiac death,0.11574224
9846,prostate infection symptoms,0.115733154
9847,abdominal hysterectomy,0.115733035
9848,obesity help,0.115694
9849,sinus anatomy,0.115692444
9850,actual pain,0.115669146
9851,cold one,0.11565034
9852,what causes shingles,0.11560314
9853,quackery,0.115601584
9854,thighs,0.11559388
9855,fungus on skin,0.11558568
9856,urinary frequency,0.115585476
9857,gentle dental,0.11556743
9858,lung transplant,0.11556402
9859,drinking on antibiotics,0.1155119
9860,rabies treatment,0.11550363
9861,what causes gallstones,0.115495846
9862,groin lymph nodes,0.115472294
9863,juice plus tablets,0.11546784
9864,renal cyst,0.115437254
9865,symptoms of shingles,0.11536227
9866,ribcage,0.11535895
9867,inner ear infection symptoms,0.115338966
9868,osteoarthritis symptoms,0.115321845
9869,specific gravity of urine,0.11531475
9870,anosmia nhs,0.11531228
9871,caffeine in,0.115306646
9872,enlarged lymph nodes,0.11530054
9873,b12 vitamins,0.11529027
9874,glutamine side effects,0.11527979
9875,phd woman,0.115263745
9876,prescription information,0.1151768
9877,cleft palate causes,0.11516064
9878,toddler sleep problems,0.115158506
9879,otitis media with effusion,0.115135096
9880,caffine,0.11512401
9881,can i take ibuprofen with paracetamol,0.11509997
9882,organ transplant,0.115068205
9883,why do i keep burping,0.11506684
9884,is ms hereditary,0.11506429
9885,signs of testicular cancer,0.115059495
9886,healthy liver,0.11501889
9887,cetirizine or loratadine,0.11501366
9888,white bumps on tongue,0.11500133
9889,facts about red blood cells,0.11499966
9890,home remedies for genital warts,0.11498247
9891,home remedy for constipation,0.1149792
9892,alzheimer disease,0.11495809
9893,central apnea,0.1149469
9894,nhs foundation,0.114940934
9895,drain sinuses,0.11489322
9896,causes of leg cramps,0.11488211
9897,neck lymph nodes,0.11485569
9898,acid reflux disease,0.11485198
9899,atrial fib,0.11483881
9900,knee pain when bending,0.11483795
9901,lower back pain right side,0.11483605
9902,the urinary system,0.11481473
9903,vaporub,0.11479989
9904,my temperature is 39,0.114765644
9905,antidepressant,0.11476461
9906,cold sores treatment,0.11473909
9907,ingrown hair on penis,0.11471574
9908,lip sores,0.11469358
9909,pituitary tumor,0.11465559
9910,education,0.114625946
9911,liquid protein,0.11461128
9912,what is osteoarthritis,0.11458516
9913,apple cider vinegar warts,0.11458087
9914,blood in urine causes,0.1145773
9915,now vitamins,0.114545815
9916,premature ejaculation cures,0.11453526
9917,sebaceous cysts,0.11449607
9918,global aphasia,0.11448452
9919,herbal cleanse,0.11448355
9920,factor v leiden deficiency,0.11447878
9921,iron tablets,0.11446577
9922,care uk jobs,0.11446427
9923,lymphoma survival rate,0.11444772
9924,lymph node biopsy,0.1144433
9925,what is discharge,0.11443296
9926,stye treatment,0.114427954
9927,ovarian cyst treatment,0.114416935
9928,leukemia treatment,0.114388674
9929,bonjela,0.11438255
9930,mosquito bite relief,0.11437556
9931,health food stores,0.11435276
9932,borborygmus,0.11434497
9933,thc in urine,0.11434472
9934,testicle pain,0.114325754
9935,post menopausal bleeding,0.11431251
9936,thyroid tests,0.11428614
9937,how to get rid of a sore throat,0.11427523
9938,post traumatic stress,0.11426125
9939,epipen,0.11425909
9940,bruised tailbone,0.114251755
9941,interstitial cystitis diet,0.11424383
9942,how to treat a uti,0.11422643
9943,genital wart removal,0.114220746
9944,cushings disease,0.1142207
9945,quinine water,0.11420867
9946,physio,0.11419388
9947,signs of liver problems,0.11418688
9948,stress echocardiogram,0.11416765
9949,swollen lip,0.11416491
9950,lump behind ear,0.11416486
9951,stomach cancer survival rate,0.114160165
9952,gallbladder problems,0.114158645
9953,signs of depression,0.11414032
9954,histology,0.11411374
9955,morbid obesity,0.11411099
9956,ms treatment,0.1141064
9957,health safety and environment test,0.11408813
9958,fatty liver,0.1140701
9959,stress fractures,0.11406587
9960,stye remedies,0.11406125
9961,rebound headaches,0.11405418
9962,nhs jobs,0.114048906
9963,bleed on the brain,0.114025325
9964,i feel cold,0.11400454
9965,ibuprofen 400mg,0.11400398
9966,gastric ulcer,0.11399357
9967,copper deficiency,0.11398387
9968,cervical cancer causes,0.1139817
9969,inequalities in health,0.11397298
9970,breast cancer walk,0.11394238
9971,sex therapist,0.1139171
9972,tinnitus symptoms,0.11391166
9973,eyes hurt,0.113870546
9974,cerebral spinal fluid,0.11385535
9975,lupus diagnosis,0.11385277
9976,xanax drug,0.11385048
9977,multiple sclerosis diagnosis,0.11384673
9978,edema causes,0.11384461
9979,a stent,0.11384061
9980,myocardial infarction,0.113822915
9981,tendonitis in wrist,0.11382188
9982,skinny bitch diet,0.11381266
9983,lozenges,0.113806054
9984,gallbladder issues,0.113786146
9985,triple negative breast cancer,0.11378224
9986,nursing home jobs,0.11373399
9987,natural constipation remedies,0.11371872
9988,symptoms of internal bleeding,0.113707125
9989,compulsive disorder,0.11370287
9990,sun poisoning,0.11368574
9991,sinus cavity,0.113670394
9992,public speaking anxiety,0.1136545
9993,irlen syndrome,0.11364733
9994,symptoms of throat cancer,0.11363398
9995,milking prostate,0.11361793
9996,uni doctors,0.11360803
9997,do doctors,0.113549754
9998,xanax addiction,0.11354871
9999,ocular,0.1135441
10000,how to relieve constipation,0.11353578
10001,alcoholic liver disease,0.113529176
10002,colon removal,0.1135026
10003,causes of bad breath,0.11349088
10004,rosacea symptoms,0.11347918
10005,chronic obstructive pulmonary disease,0.11346954
10006,why is my eye twitching,0.11344175
10007,diabetes type 2 symptoms,0.1134356
10008,thyroid eye disease,0.11340997
10009,tablets on sale,0.1134052
10010,mosquito bite treatment,0.113381065
10011,throat remedies,0.11337213
10012,is it normal to eat your period blood,0.113366514
10013,symptoms of low iron,0.11332091
10014,osteopathy,0.11330834
10015,insulin resistance symptoms,0.11325231
10016,medical technology,0.113219865
10017,protien in urine,0.11321296
10018,osteosarcoma,0.1132095
10019,how to treat a chest infection,0.11320212
10020,aviva health insurance,0.11316615
10021,eat rice,0.11315977
10022,anorexia nervosa,0.11311419
10023,math aids,0.113083534
10024,nurse practitioners,0.11306009
10025,umbilical hernia surgery,0.1130421
10026,electronic medical records,0.113026425
10027,eczema symptoms,0.11301577
10028,cold packs,0.11301236
10029,causes of cancer,0.11301083
10030,dialysis,0.11300196
10031,headache pressure points,0.11299393
10032,coping with anxiety,0.11298882
10033,contact dermatitis treatment,0.11297461
10034,obesity in america,0.11294913
10035,kidney international,0.11292984
10036,cancer awareness colors,0.11289659
10037,skin disorder,0.11284853
10038,aspartame side effects,0.1128345
10039,symptoms of down syndrome,0.11282103
10040,chest hurts,0.112791665
10041,broken pelvis,0.11278434
10042,lower belly fat,0.112774804
10043,protein in urine causes,0.11275752
10044,kidney cyst,0.112746306
10045,burning eyes,0.11274221
10046,antihistamine cream,0.1127179
10047,bumps on tongue,0.112713024
10048,tablets for sale,0.11269376
10049,dermatology,0.11268225
10050,venous,0.11264504
10051,stem cells research,0.112595305
10052,pain on left,0.112571344
10053,medical ethics,0.11256344
10054,medical specialties,0.11255323
10055,implants,0.11253305
10056,endocarditis symptoms,0.112525016
10057,gastric reflux,0.1125207
10058,knee exercises,0.112519726
10059,gel for arthritis,0.11250985
10060,bard medical,0.11250526
10061,lost taste,0.11249894
10062,symptoms of rabies in humans,0.11247822
10063,dvt prophylaxis,0.11245496
10064,ludwig angina,0.11244712
10065,canker sores in mouth,0.112417206
10066,down syndrome symptoms,0.11240102
10067,healthcare improvement scotland,0.11239879
10068,symptoms of a bladder infection,0.11239529
